央视,#genre#
吉林卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226389/index.m3u8?servicetype=3&playseek={
吉林卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226389/index.m3u8?servicetype=3
吉林卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226389/index.m3u8?servicetype=1
甘肃卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225764/index.m3u8?servicetype=1
宁夏卫视,https://ls.qingting.fm/live/1841/64k.m3u8
宁夏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226413/index.m3u8?servicetype=3&playseek={
青海卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
西藏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226416/index.m3u8?servicetype=3&playseek={
新疆卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225788/index.m3u8?servicetype=1
新疆卫视,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
新疆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226426/index.m3u8?servicetype=3&playseek={
新疆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225788/index.m3u8?servicetype=3&playseek={
新疆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226426/index.m3u8?servicetype=3
新疆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225788/index.m3u8?servicetype=3
新疆卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226426/index.m3u8?servicetype=1
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225751/index.m3u8?servicetype=1
内蒙古卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8?token=1ab8f2f3270772cf6158f2861fd28f49
内蒙古卫视,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古卫视,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
河北卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1
海南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225752/index.m3u8?servicetype=1
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
海南卫视,https://migu.188766.xyz/?migutoken=58d679cd401cbbd58d0011597cfbad87&id=hn_hnws&type=sz
海南卫视,https://migu.188766.xyz/?migutoken=2399aacfc6fb1b6074918b78d666b1e0&id=hn_jjpd&type=sz
兵团卫视,https://migu.188766.xyz/?migutoken=ae7fb5575e4552cc0df7e1fe7b520d3a&id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&type=yy
兵团卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226423/index.m3u8?servicetype=3&playseek={
兵团卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226423/index.m3u8?servicetype=3
兵团卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226423/index.m3u8?servicetype=1
厦门卫视,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
厦门卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226412/index.m3u8?servicetype=1
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225767/index.m3u8?servicetype=3&playseek={
广西卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225767/index.m3u8?servicetype=3
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226338/index.m3u8?servicetype=1
深圳卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225951/index.m3u8?servicetype=3&playseek={
深圳卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225725/index.m3u8?servicetype=3&playseek={
深圳卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225951/index.m3u8?servicetype=3
广东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225913/index.m3u8?servicetype=3&playseek={
广东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225666/index.m3u8?servicetype=3&playseek={
湖南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225919/index.m3u8?servicetype=3&playseek={
湖南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225719/index.m3u8?servicetype=3&playseek={
湖南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225919/index.m3u8?servicetype=3
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
江苏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226025/index.m3u8?servicetype=3&playseek={
江苏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225722/index.m3u8?servicetype=3&playseek={
江苏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226025/index.m3u8?servicetype=3
江苏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225722/index.m3u8?servicetype=3
东方卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225942/index.m3u8?servicetype=3&playseek={
东方卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225718/index.m3u8?servicetype=3&playseek={
东方卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225942/index.m3u8?servicetype=3
东方卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225718/index.m3u8?servicetype=3
北京卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225889/index.m3u8?servicetype=3&playseek={
北京卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225651/index.m3u8?servicetype=3&playseek={
山东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226010/index.m3u8?servicetype=3&playseek={
山东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225672/index.m3u8?servicetype=3&playseek={
山东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226010/index.m3u8?servicetype=3
山东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225672/index.m3u8?servicetype=3
安徽卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225886/index.m3u8?servicetype=3&playseek={
安徽卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225701/index.m3u8?servicetype=3&playseek={
安徽卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225886/index.m3u8?servicetype=3
安徽卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225701/index.m3u8?servicetype=3
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8
辽宁卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226007/index.m3u8?servicetype=3&playseek={
辽宁卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225779/index.m3u8?servicetype=3&playseek={
辽宁卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226007/index.m3u8?servicetype=3
辽宁卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225779/index.m3u8?servicetype=3
湖北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225954/index.m3u8?servicetype=3&playseek={
湖北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225721/index.m3u8?servicetype=3&playseek={
湖北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225954/index.m3u8?servicetype=3
湖北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225721/index.m3u8?servicetype=3
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226019/index.m3u8?servicetype=3&playseek={
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225734/index.m3u8?servicetype=3&playseek={
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226383/index.m3u8?servicetype=1
四川卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225757/index.m3u8?servicetype=3&playseek={
四川卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225757/index.m3u8?servicetype=3
重庆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225898/index.m3u8?servicetype=3&playseek={
重庆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225745/index.m3u8?servicetype=3&playseek={
重庆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225898/index.m3u8?servicetype=3
重庆卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225745/index.m3u8?servicetype=3
贵州卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225770/index.m3u8?servicetype=3&playseek={
贵州卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225770/index.m3u8?servicetype=3
云南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225794/index.m3u8?servicetype=3&playseek={
云南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225794/index.m3u8?servicetype=3
陕西卫视,http://gat.bkpcp.top/ymg.php?id=sxws
陕西卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226400/index.m3u8?servicetype=3&playseek={
陕西卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226400/index.m3u8?servicetype=3
陕西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226400/index.m3u8?servicetype=1
甘肃卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225764/index.m3u8?servicetype=3&playseek={
甘肃卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225764/index.m3u8?servicetype=3
宁夏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226413/index.m3u8?servicetype=3
宁夏卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226413/index.m3u8?servicetype=1
青海卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225705/index.m3u8?servicetype=3&playseek={
青海卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225705/index.m3u8?servicetype=3
西藏卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226416/index.m3u8?servicetype=3
西藏卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226416/index.m3u8?servicetype=1
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226429/index.m3u8?servicetype=3&playseek={
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225751/index.m3u8?servicetype=3&playseek={
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226429/index.m3u8?servicetype=3
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225751/index.m3u8?servicetype=3
河北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225773/index.m3u8?servicetype=3&playseek={
河北卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225773/index.m3u8?servicetype=3
海南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225752/index.m3u8?servicetype=3&playseek={
海南卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225752/index.m3u8?servicetype=3
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86
浙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225928/index.m3u8?servicetype=3&playseek={
北京卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225889/index.m3u8?servicetype=3
内蒙古卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226429/index.m3u8?servicetype=1
广东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225913/index.m3u8?servicetype=3
深圳卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225725/index.m3u8?servicetype=3
广东卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225666/index.m3u8?servicetype=3
湖南卫视,https://migu.188766.xyz/?migutoken=27d75afac21fbab3aa19ef055c79cc69&id=hnws&type=sz
东方卫视,https://migu.188766.xyz/?migutoken=e4618030c0b894289758fb413215922b&id=dfws&type=sz
东方卫视,https://migu.188766.xyz/?migutoken=afcd260651c86d5571d3a6a7e03c907a&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy
东方卫视,https://migu.188766.xyz/?migutoken=3af4cc79a92ea7ccaf728c81abf8b086&id=dfws&type=sz
北京卫视,https://migu.188766.xyz/?migutoken=55f9954fd8dec9244ae12853d9654db6&id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&type=yy
北京卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225651/index.m3u8?servicetype=3
辽宁卫视,https://migu.188766.xyz/?migutoken=e7f05e9ae9aca996a0a38ca9b4f98b35&id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&type=yy
湖北卫视,https://migu.188766.xyz/?migutoken=e2f2344330fe598cab828f2594dc1b7f&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&type=yy
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226019/index.m3u8?servicetype=3
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225734/index.m3u8?servicetype=3
河南卫视,https://migu.188766.xyz/?migutoken=05d7abdedbaa17b8352408cbb7d2c3a9&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&type=yy
内蒙古卫视,https://migu.188766.xyz/?migutoken=3be5b770db2e96b471a66397631d47ee&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1
海南卫视,https://migu.188766.xyz/?migutoken=accb7739a8a886f49c79c5ea1af58260&id=hn_hnws&type=sz
兵团卫视,https://migu.188766.xyz/?migutoken=f44580a051ed31c044dd450907f07615&id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&type=yy
三沙卫视,https://migu.188766.xyz/?migutoken=4dfbff0dc63bdc4c6fd744f1c0bc1425&id=hn_ssws&type=sz
金鹰卡通,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226404/index.m3u8?servicetype=1
炫动卡通,https://migu.188766.xyz/?migutoken=de3dda69973e69f260bc8fe3ae33c286&id=hhxd&type=sz
嘉佳卡通,https://hk.188766.xyz/?migutoken=66bbb8b3928a7ede54561778f696b423&id=gd_jjkt&type=sz
嘉佳卡通,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226428/index.m3u8?servicetype=1

广东频道,#genre#
大湾区卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1
大湾区卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225748/index.m3u8?servicetype=3&playseek={
大湾区卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225748/index.m3u8?servicetype=3
福建卫视,http://yp.qqqtv.top/1/api.php?id=%E7%A6%8F%E5%BB%BA%E4%B9%A1%E6%9D%91%E6%8C%AF%E5%85%B4%E5%85%AC%E5%85%B1&auth=666858
福建卫视,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
福建卫视,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8?contentid=2820180516001
旅游卫视,http://yp.qqqtv.top/1/api.php?id=%E5%AE%81%E5%BE%B7%E6%96%87%E5%8C%96%E6%97%85%E6%B8%B8&auth=666858

三沙卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226405/index.m3u8?servicetype=1
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8
三沙卫视,https://migu.188766.xyz/?migutoken=dcdb1e4256b80c5905a9e69c0ba4b3ca&id=hn_ssws&type=sz
三沙卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226405/index.m3u8?servicetype=3&playseek={
三沙卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226405/index.m3u8?servicetype=3
福州卫视,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州卫视,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
宁波卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
青岛卫视,http://yp.qqqtv.top/1/api.php?id=%E9%9D%92%E5%B2%9B%E6%9D%8E%E6%B2%A7%E9%A2%91%E9%81%93&auth=666858
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd

广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州综合,http://r.jdshipin.com/snhya
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广东体育,https://migu.188766.xyz/?migutoken=dbac9553f8abae5344ddd6fc1c0fe919&id=hk_gdty&type=dy
广州新闻,https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=751b5ecd94a0d9d34c7e37e25bb8b27a&txTime=193108637cb
广州新闻,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzzh


地方台,#genre#
防城港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226350/index.m3u8?servicetype=1
防城港新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%98%B2%E5%9F%8E%E6%B8%AF%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
防城港公共,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226441/index.m3u8?servicetype=1
防城港公共,http://yp.qqqtv.top/1/api.php?id=%E9%98%B2%E5%9F%8E%E6%B8%AF%E5%85%AC%E5%85%B1%E9%A2%91%E9%81%93&auth=666858
柳州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226348/index.m3u8?servicetype=1
柳州科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226434/index.m3u8?servicetype=1
贺州综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226352/index.m3u8?servicetype=1
河池新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226356/index.m3u8?servicetype=1
玉林新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226354/index.m3u8?servicetype=1
南宁新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226341/index.m3u8?servicetype=1
南宁文旅生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226344/index.m3u8?servicetype=1
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁公共,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226340/index.m3u8?servicetype=1
南宁影视娱乐,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226337/index.m3u8?servicetype=1
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
北海新闻,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226346/index.m3u8?servicetype=1
北海经济科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226431/index.m3u8?servicetype=1
百色综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226353/index.m3u8?servicetype=1
来宾电视台综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226357/index.m3u8?servicetype=1
梧州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226349/index.m3u8?servicetype=1
梧州教育生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226444/index.m3u8?servicetype=1
崇左综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226351/index.m3u8?servicetype=1
桂林新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226343/index.m3u8?servicetype=1
桂林科教旅游,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226339/index.m3u8?servicetype=1
桂林公共频道,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226342/index.m3u8?servicetype=1
贵港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226345/index.m3u8?servicetype=1
贵港科教生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226424/index.m3u8?servicetype=1
钦州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226347/index.m3u8?servicetype=1
广西综艺旅游,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226409/index.m3u8?servicetype=1
广西都市,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226335/index.m3u8?servicetype=1
广西新闻,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226407/index.m3u8?servicetype=1
广西影视频道,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226336/index.m3u8?servicetype=1


南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
北京纪实,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225995/index.m3u8?servicetype=3&playseek={
北京纪实,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221225995/index.m3u8?servicetype=3

港·澳·台,#genre#
凤凰卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1
凤凰卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1


翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
明珠台,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1

凤凰香港,https://mgev.188766.xyz/?migutoken=89bbd7bbda63e731cbf4205a9cec38cb&id=hk_fhhk&type=dy
凤凰香港,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
凤凰卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226331/index.m3u8?servicetype=3&playseek={
凤凰卫视,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226331/index.m3u8?servicetype=3
翡翠台,https://mytv.cdn.loc.cc/o12.php?id=fct
明珠台,https://mgev.188766.xyz/?migutoken=53fb131d4b05dac846fc06f3cc7a24c7&id=hk_mzt&type=dy
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
无线新闻台,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻台,https://mgev.188766.xyz/?migutoken=27bc8916ecf3aaacaca54d0b75417249&id=hk_wxxw&type=dy
无线新闻台,https://cdn6.101.qzz.io/163189/wxxw
无线新闻台,http://hls.168.us.kg/u/83/master.m3u8
澳视澳门,https://mgev.188766.xyz/?migutoken=ad987ea3862c2c40690c3e8715225908&id=hk_asam&type=dy
澳视澳门,https://cdn6.101.qzz.io/163189/asam


4K频道,#genre#
北京卫视4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226333/index.m3u8?servicetype=1
北京卫视4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226435/index.m3u8?servicetype=1
北京卫视4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226438/index.m3u8?servicetype=1
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
江苏卫视4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226465/index.m3u8?servicetype=1
江苏卫视4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226468/index.m3u8?servicetype=1
浙江卫视4K,https://play-qukan.cztv.com/live/1758879019692345.m3u8
深圳卫视4K,https://cdn3.163189.xyz/163189/szws4k
北京卫视4K,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226333/index.m3u8?servicetype=3&playseek={
北京卫视4K,http://cdnrrs.gx.chinamobile.com/TVOD/77777777/224/3221226333/index.m3u8?servicetype=3
广东卫视4K,http://183.236.43.98:4014/udp/239.77.0.244:5146
河北卫视4K,https://event.pull.hebtv.com:443/live/live101.m3u8
广东卫视4K,http://183.236.43.98:4014/udp/239.77.0.245:5146
广东卫视4K,http://183.236.43.98:4014/udp/239.77.1.237:5146
广东卫视4K,http://183.236.43.98:4111/udp/239.77.0.244:5146
广东卫视4K,http://183.236.43.98:4111/udp/239.77.0.245:5146
北京卫视4K,http://39.135.32.28:6610/PLTV/77777777/224/3221226333/index.m3u8?
北京卫视4K,http://39.135.32.28:6610/PLTV/77777777/224/3221226435/index.m3u8?
北京卫视4K,http://39.135.32.28:6610/PLTV/77777777/224/3221226438/index.m3u8?
北京卫视4K,http://39.135.46.246:6610/PLTV/77777777/224/3221226333/index.m3u8?
北京卫视4K,http://39.135.46.246:6610/PLTV/77777777/224/3221226435/index.m3u8?
北京卫视4K,http://39.135.46.246:6610/PLTV/77777777/224/3221226438/index.m3u8?
北京卫视4K,http://nas.201606.xyz:4022/rtp/239.10.0.91:5140
CCTV4K,http://www.520345.xyz:8188/rtp/239.69.1.111:10304?
翡翠台4K,http://cdn6.163189.xyz/163189/fct4k
CCTV16 4K,http://nas.201606.xyz:4022/udp/239.11.0.67:5140
咪咕4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225863/index.m3u8?servicetype=1
